clip_id,Show,EpId,ClipId,Start,Stop,label,speaker,is_probably_host,clip_silhouette_score,SEP28k-E,SEP28k-T,SEP28k-D
HeStutters_1_144,HeStutters,1,144,13032640,13080640,prolongation,Pamela Mertz,True,0.5880007147789001,train,test,test
WomenWhoStutter_42_35,WomenWhoStutter,42,35,31604320,31652320,fluent,Pamela Mertz,True,0.5865811109542847,train,test,test
WomenWhoStutter_60_3,WomenWhoStutter,60,3,28094240,28142240,fluent,Pamela Mertz,True,0.4150561392307281,train,test,test
WomenWhoStutter_50_453,WomenWhoStutter,50,453,14688800,14736800,prolongation,Pamela Mertz,True,0.4143981337547302,train,test,test
WomenWhoStutter_0_158,WomenWhoStutter,0,158,8326080,8374080,interjection,Pamela Mertz,True,0.498038649559021,train,test,test
HeStutters_22_136,HeStutters,22,136,29536160,29584160,interjection,Pamela Mertz,True,0.5647280216217041,train,test,test
WomenWhoStutter_0_120,WomenWhoStutter,0,120,41479360,41527360,block,Pamela Mertz,True,0.4915062487125397,train,test,test
WomenWhoStutter_10_143,WomenWhoStutter,10,143,21908320,21956320,prolongation,Pamela Mertz,True,0.5785303711891174,train,test,test
WomenWhoStutter_50_72,WomenWhoStutter,50,72,21782720,21830720,block,Pamela Mertz,True,0.5867582559585571,train,test,test
WomenWhoStutter_68_25,WomenWhoStutter,68,25,34287520,34335520,repetition,Pamela Mertz,True,0.3758572041988373,train,test,test
MyStutteringLife_32_106,MyStutteringLife,32,106,5274880,5322880,fluent,Pedro Peña,True,,train,test,test
WomenWhoStutter_37_32,WomenWhoStutter,37,32,29189120,29237120,interjection,Pamela Mertz,True,0.3031563758850097,train,test,test
WomenWhoStutter_50_352,WomenWhoStutter,50,352,40260000,40308000,prolongation,Pamela Mertz,True,0.3859660923480987,train,test,test
WomenWhoStutter_10_198,WomenWhoStutter,10,198,2441600,2489600,prolongation,Pamela Mertz,True,0.5470259189605713,train,test,test
MyStutteringLife_26_15,MyStutteringLife,26,15,3510240,3558240,fluent,Pedro Peña,True,,train,test,test
StutterTalk_35_12,StutterTalk,35,12,13476800,13524800,repetition,Peter Reitzes,True,0.5762789249420166,train,test,test
WomenWhoStutter_77_10,WomenWhoStutter,77,10,1808800,1856800,interjection,Pamela Mertz,True,0.6728920936584473,train,test,test
WomenWhoStutter_25_25,WomenWhoStutter,25,25,23292000,23340000,interjection,Pamela Mertz,True,0.1633961200714111,train,test,test
StutterTalk_43_214,StutterTalk,43,214,57811360,57859360,block,Peter Reitzes,True,0.4701261818408966,train,test,test
WomenWhoStutter_21_121,WomenWhoStutter,21,121,18142240,18190240,prolongation,Pamela Mertz,True,0.3871991336345672,train,test,test
WomenWhoStutter_66_33,WomenWhoStutter,66,33,31932960,31980960,block,Pamela Mertz,True,0.5845504999160767,train,test,test
WomenWhoStutter_19_79,WomenWhoStutter,19,79,10411520,10459520,repetition,Pamela Mertz,True,0.3962076604366302,train,test,test
WomenWhoStutter_88_197,WomenWhoStutter,88,197,40988320,41036320,interjection,Pamela Mertz,True,0.3500908315181732,train,test,test
WomenWhoStutter_33_29,WomenWhoStutter,33,29,24189440,24237440,prolongation,Pamela Mertz,True,0.2092320472002029,train,test,test
MyStutteringLife_35_163,MyStutteringLife,35,163,34024320,34072320,interjection,Pedro Peña,True,,train,test,test
HeStutters_15_185,HeStutters,15,185,27389920,27437920,interjection,Pamela Mertz,True,0.3624124228954315,train,test,test
WomenWhoStutter_96_133,WomenWhoStutter,96,133,34747520,34795520,interjection,Pamela Mertz,True,0.1791939586400985,train,test,test
StutterTalk_7_7,StutterTalk,7,7,1353760,1401760,fluent,Peter Reitzes,True,0.3694146871566772,train,test,test
StutteringIsCool_46_117,StutteringIsCool,46,117,18469280,18517280,prolongation,Daniele Rossi,True,0.3671478629112243,train,test,test
StutteringIsCool_26_28,StutteringIsCool,26,28,22022080,22070080,fluent,Daniele Rossi,True,,train,test,test
MyStutteringLife_35_104,MyStutteringLife,35,104,28938880,28986880,block,Pedro Peña,True,,train,test,test
MyStutteringLife_32_46,MyStutteringLife,32,46,2060480,2108480,fluent,Pedro Peña,True,,train,test,test
WomenWhoStutter_18_4,WomenWhoStutter,18,4,4943040,4991040,repetition,Pamela Mertz,True,0.1304302960634231,train,test,test
HeStutters_1_15,HeStutters,1,15,30017440,30065440,prolongation,Pamela Mertz,True,0.5067000389099121,train,test,test
MyStutteringLife_19_29,MyStutteringLife,19,29,27763040,27811040,fluent,Pedro Peña,True,0.4938905239105224,train,test,test
WomenWhoStutter_90_10,WomenWhoStutter,90,10,13301760,13349760,prolongation,Pamela Mertz,True,0.2647236287593841,train,test,test
MyStutteringLife_34_10,MyStutteringLife,34,10,3135840,3183840,block,Pedro Peña,True,,train,test,test
StutterTalk_4_6,StutterTalk,4,6,16363200,16411200,interjection,Peter Reitzes,True,0.5105249881744385,train,test,test
WomenWhoStutter_101_126,WomenWhoStutter,101,126,21312640,21360640,fluent,Pamela Mertz,True,0.1527906358242035,train,test,test
WomenWhoStutter_74_97,WomenWhoStutter,74,97,12972800,13020800,repetition,Pamela Mertz,True,0.6201924085617065,train,test,test
MyStutteringLife_7_130,MyStutteringLife,7,130,32020640,32068640,fluent,Pedro Peña,True,0.6823853254318237,train,test,test
StutteringIsCool_45_4,StutteringIsCool,45,4,6129760,6177760,block,Daniele Rossi,True,0.570534884929657,train,test,test
StutteringIsCool_52_3,StutteringIsCool,52,3,32544000,32592000,prolongation,Daniele Rossi,True,0.4474536776542663,train,test,test
WomenWhoStutter_0_142,WomenWhoStutter,0,142,4480160,4528160,interjection,Pamela Mertz,True,0.4833413362503052,train,test,test
StutterTalk_43_2,StutterTalk,43,2,58556000,58604000,block,Peter Reitzes,True,0.4634140133857727,train,test,test
WomenWhoStutter_99_109,WomenWhoStutter,99,109,12746880,12794880,prolongation,Pamela Mertz,True,0.4635660648345947,train,test,test
WomenWhoStutter_46_15,WomenWhoStutter,46,15,835200,883200,fluent,Pamela Mertz,True,0.3168302774429321,train,test,test
WomenWhoStutter_39_168,WomenWhoStutter,39,168,25227520,25275520,prolongation,Pamela Mertz,True,0.3370774686336517,train,test,test
HeStutters_20_174,HeStutters,20,174,22600160,22648160,block,Pamela Mertz,True,0.4941550195217132,train,test,test
StutteringIsCool_47_38,StutteringIsCool,47,38,31894880,31942880,repetition,Daniele Rossi,True,0.583599328994751,train,test,test
WomenWhoStutter_12_14,WomenWhoStutter,12,14,9921120,9969120,interjection,Pamela Mertz,True,0.3229573667049408,train,test,test
WomenWhoStutter_0_77,WomenWhoStutter,0,77,37676640,37724640,prolongation,Pamela Mertz,True,0.1929889619350433,train,test,test
StutterTalk_27_1,StutterTalk,27,1,2711200,2759200,prolongation,Peter Reitzes,True,0.3693907856941223,train,test,test
WomenWhoStutter_51_36,WomenWhoStutter,51,36,27033760,27081760,fluent,Pamela Mertz,True,0.5267188549041748,train,test,test
WomenWhoStutter_64_17,WomenWhoStutter,64,17,5121120,5169120,prolongation,Pamela Mertz,True,0.1374640315771103,train,test,test
WomenWhoStutter_106_15,WomenWhoStutter,106,15,7397920,7445920,fluent,Pamela Mertz,True,,train,test,test
StutterTalk_28_12,StutterTalk,28,12,2401440,2449440,block,Peter Reitzes,True,0.306416392326355,train,test,test
StutteringIsCool_52_10,StutteringIsCool,52,10,2941920,2989920,prolongation,Daniele Rossi,True,0.4591052532196045,train,test,test
HeStutters_18_179,HeStutters,18,179,26419520,26467520,repetition,Pamela Mertz,True,0.4614687860012054,train,test,test
HeStutters_15_2,HeStutters,15,2,28476800,28524800,interjection,Pamela Mertz,True,0.2767988443374634,train,test,test
StutteringIsCool_46_9,StutteringIsCool,46,9,30033120,30081120,repetition,Daniele Rossi,True,0.5706362724304199,train,test,test
WomenWhoStutter_1_188,WomenWhoStutter,1,188,32904800,32952800,fluent,Pamela Mertz,True,0.5069140195846558,train,test,test
WomenWhoStutter_9_19,WomenWhoStutter,9,19,18145440,18193440,interjection,Pamela Mertz,True,0.5561985373497009,train,test,test
WomenWhoStutter_1_145,WomenWhoStutter,1,145,26780960,26828960,repetition,Pamela Mertz,True,0.4368338584899902,train,test,test
StutterTalk_43_196,StutterTalk,43,196,53212800,53260800,repetition,Peter Reitzes,True,0.5081477761268616,train,test,test
HeStutters_6_44,HeStutters,6,44,31830080,31878080,prolongation,Pamela Mertz,True,0.6263732314109802,train,test,test
WomenWhoStutter_72_33,WomenWhoStutter,72,33,39298400,39346400,fluent,Pamela Mertz,True,0.3028894364833832,train,test,test
WomenWhoStutter_5_0,WomenWhoStutter,5,0,44285920,44333920,repetition,Pamela Mertz,True,0.5024608373641968,train,test,test
WomenWhoStutter_19_16,WomenWhoStutter,19,16,2745120,2793120,prolongation,Pamela Mertz,True,0.2306541353464126,train,test,test
StutteringIsCool_34_47,StutteringIsCool,34,47,26393760,26441760,interjection,Daniele Rossi,True,0.3522372543811798,train,test,test
MyStutteringLife_30_144,MyStutteringLife,30,144,1031200,1079200,repetition,Pedro Peña,True,,train,test,test
StutteringIsCool_81_9,StutteringIsCool,81,9,8683200,8731200,prolongation,Daniele Rossi,True,0.4833880066871643,train,test,test
MyStutteringLife_35_4,MyStutteringLife,35,4,60991840,61039840,block,Pedro Peña,True,,train,test,test
StutterTalk_43_138,StutterTalk,43,138,5612000,5660000,fluent,Peter Reitzes,True,0.468304306268692,train,test,test
HeStutters_18_38,HeStutters,18,38,4736960,4784960,fluent,Pamela Mertz,True,0.5803921222686768,train,test,test
StutteringIsCool_39_25,StutteringIsCool,39,25,12373120,12421120,prolongation,Daniele Rossi,True,0.607613742351532,train,test,test
StutteringIsCool_11_10,StutteringIsCool,11,10,6015200,6063200,fluent,Daniele Rossi,True,,train,test,test
StutteringIsCool_34_10,StutteringIsCool,34,10,22250880,22298880,interjection,Daniele Rossi,True,0.3326407074928283,train,test,test
StutteringIsCool_42_12,StutteringIsCool,42,12,24388000,24436000,fluent,Daniele Rossi,True,0.6199268102645874,train,test,test
WomenWhoStutter_39_53,WomenWhoStutter,39,53,36530720,36578720,interjection,Pamela Mertz,True,0.2683645784854889,train,test,test
WomenWhoStutter_50_88,WomenWhoStutter,50,88,22586720,22634720,fluent,Pamela Mertz,True,0.5176765322685242,train,test,test
WomenWhoStutter_18_34,WomenWhoStutter,18,34,33688960,33736960,interjection,Pamela Mertz,True,0.3665126264095306,train,test,test
HeStutters_22_26,HeStutters,22,26,48603200,48651200,repetition,Pamela Mertz,True,0.5015215277671814,train,test,test
HeStutters_1_265,HeStutters,1,265,27487840,27535840,fluent,Pamela Mertz,True,0.526313066482544,train,test,test
WomenWhoStutter_81_75,WomenWhoStutter,81,75,14993600,15041600,block,Pamela Mertz,True,0.3251670002937317,train,test,test
WomenWhoStutter_56_155,WomenWhoStutter,56,155,28088320,28136320,block,Pamela Mertz,True,0.6281015872955322,train,test,test
WomenWhoStutter_55_36,WomenWhoStutter,55,36,26414400,26462400,repetition,Pamela Mertz,True,0.3329309523105621,train,test,test
HeStutters_20_87,HeStutters,20,87,51580160,51628160,fluent,Pamela Mertz,True,0.4571051895618438,train,test,test
StutterTalk_35_0,StutterTalk,35,0,43343360,43391360,repetition,Peter Reitzes,True,0.6527952551841736,train,test,test
HeStutters_19_10,HeStutters,19,10,7933120,7981120,fluent,Pamela Mertz,True,0.1777448058128357,train,test,test
StutteringIsCool_82_8,StutteringIsCool,82,8,13073120,13121120,interjection,Daniele Rossi,True,0.3895730376243591,train,test,test
MyStutteringLife_23_74,MyStutteringLife,23,74,32773600,32821600,fluent,Pedro Peña,True,0.2419978529214859,train,test,test
StutterTalk_78_30,StutterTalk,78,30,54089280,54137280,fluent,Peter Reitzes,True,0.2585151493549347,train,test,test
HeStutters_12_99,HeStutters,12,99,8405760,8453760,prolongation,Pamela Mertz,True,0.1908214390277862,train,test,test
WomenWhoStutter_21_166,WomenWhoStutter,21,166,23931200,23979200,repetition,Pamela Mertz,True,0.5988575220108032,train,test,test
StutterTalk_22_21,StutterTalk,22,21,36435200,36483200,block,Peter Reitzes,True,0.7656266689300537,train,test,test
WomenWhoStutter_50_333,WomenWhoStutter,50,333,38688480,38736480,fluent,Pamela Mertz,True,0.410757303237915,train,test,test
WomenWhoStutter_56_165,WomenWhoStutter,56,165,4906400,4954400,fluent,Pamela Mertz,True,0.6411381959915161,train,test,test
HeStutters_23_208,HeStutters,23,208,38650240,38698240,repetition,Pamela Mertz,True,0.3885957896709442,train,test,test
WomenWhoStutter_48_21,WomenWhoStutter,48,21,13853920,13901920,repetition,Pamela Mertz,True,0.2693422436714172,train,test,test
MyStutteringLife_29_30,MyStutteringLife,29,30,3705280,3753280,fluent,Pedro Peña,True,,train,test,test
WomenWhoStutter_87_149,WomenWhoStutter,87,149,27416000,27464000,interjection,Pamela Mertz,True,0.2784708440303802,train,test,test
HeStutters_6_25,HeStutters,6,25,29364000,29412000,repetition,Pamela Mertz,True,0.637176513671875,train,test,test
HeStutters_15_146,HeStutters,15,146,21616800,21664800,interjection,Pamela Mertz,True,0.54103684425354,train,test,test
WomenWhoStutter_99_70,WomenWhoStutter,99,70,7073600,7121600,block,Pamela Mertz,True,0.5764582753181458,train,test,test
WomenWhoStutter_62_85,WomenWhoStutter,62,85,11746400,11794400,block,Pamela Mertz,True,0.4681949019432068,train,test,test
WomenWhoStutter_50_244,WomenWhoStutter,50,244,32181440,32229440,prolongation,Pamela Mertz,True,0.5428829789161682,train,test,test
HeStutters_18_152,HeStutters,18,152,21852960,21900960,block,Pamela Mertz,True,0.6056530475616455,train,test,test
WomenWhoStutter_105_3,WomenWhoStutter,105,3,42959360,43007360,prolongation,Pamela Mertz,True,0.455457329750061,train,test,test
WomenWhoStutter_22_9,WomenWhoStutter,22,9,4656480,4704480,block,Pamela Mertz,True,0.172561839222908,train,test,test
StutterTalk_25_25,StutterTalk,25,25,12122720,12170720,repetition,Peter Reitzes,True,0.4724420011043548,train,test,test
WomenWhoStutter_50_241,WomenWhoStutter,50,241,32023520,32071520,prolongation,Pamela Mertz,True,0.4537278413772583,train,test,test
HeStutters_6_42,HeStutters,6,42,31289920,31337920,repetition,Pamela Mertz,True,0.5205140113830566,train,test,test
WomenWhoStutter_6_92,WomenWhoStutter,6,92,8792640,8840640,repetition,Pamela Mertz,True,0.5735785961151123,train,test,test
HeStutters_22_56,HeStutters,22,56,12432800,12480800,interjection,Pamela Mertz,True,0.4049024283885956,train,test,test
HeStutters_9_22,HeStutters,9,22,4258720,4306720,block,Pamela Mertz,True,0.608026385307312,train,test,test
HeStutters_16_165,HeStutters,16,165,31977440,32025440,block,Pamela Mertz,True,0.2787476480007171,train,test,test
WomenWhoStutter_57_95,WomenWhoStutter,57,95,7536800,7584800,repetition,Pamela Mertz,True,0.5477533936500549,train,test,test
StutteringIsCool_44_8,StutteringIsCool,44,8,1912320,1960320,fluent,Daniele Rossi,True,0.4203004837036133,train,test,test
WomenWhoStutter_28_16,WomenWhoStutter,28,16,10139680,10187680,prolongation,Pamela Mertz,True,0.5489063262939453,train,test,test
WomenWhoStutter_87_57,WomenWhoStutter,87,57,11242080,11290080,block,Pamela Mertz,True,0.4036511778831482,train,test,test
MyStutteringLife_2_5,MyStutteringLife,2,5,74971680,75019680,prolongation,Pedro Peña,True,0.4817241728305816,train,test,test
HeStutters_3_15,HeStutters,3,15,17041440,17089440,interjection,Pamela Mertz,True,0.3608065843582153,train,test,test
StutterTalk_23_5,StutterTalk,23,5,10174720,10222720,fluent,Peter Reitzes,True,0.6074219942092896,train,test,test
WomenWhoStutter_50_155,WomenWhoStutter,50,155,26223200,26271200,fluent,Pamela Mertz,True,0.3934756815433502,train,test,test
StutterTalk_25_166,StutterTalk,25,166,4786400,4834400,fluent,Peter Reitzes,True,0.416463702917099,train,test,test
WomenWhoStutter_64_9,WomenWhoStutter,64,9,11171200,11219200,repetition,Pamela Mertz,True,0.1303029060363769,train,test,test
StutterTalk_6_160,StutterTalk,6,160,34068320,34116320,interjection,Peter Reitzes,True,0.5908933877944946,train,test,test
WomenWhoStutter_68_0,WomenWhoStutter,68,0,4245440,4293440,block,Pamela Mertz,True,0.2228020429611206,train,test,test
WomenWhoStutter_19_119,WomenWhoStutter,19,119,14774720,14822720,block,Pamela Mertz,True,0.3350083827972412,train,test,test
StutterTalk_46_28,StutterTalk,46,28,21827840,21875840,prolongation,Peter Reitzes,True,0.4203128814697265,train,test,test
StutterTalk_26_139,StutterTalk,26,139,57836480,57884480,interjection,Peter Reitzes,True,0.4847067594528198,train,test,test
HeStutters_15_25,HeStutters,15,25,3586400,3634400,repetition,Pamela Mertz,True,0.243585005402565,train,test,test
MyStutteringLife_1_33,MyStutteringLife,1,33,36288320,36336320,interjection,Pedro Peña,True,0.3443857729434967,train,test,test
WomenWhoStutter_39_62,WomenWhoStutter,39,62,37434720,37482720,block,Pamela Mertz,True,0.5009399056434631,train,test,test
WomenWhoStutter_105_28,WomenWhoStutter,105,28,24661440,24709440,fluent,Pamela Mertz,True,0.4058822989463806,train,test,test
StutteringIsCool_52_30,StutteringIsCool,52,30,5434240,5482240,block,Daniele Rossi,True,0.244443342089653,train,test,test
HeStutters_8_70,HeStutters,8,70,14542080,14590080,interjection,Pamela Mertz,True,0.6705920100212097,train,test,test
WomenWhoStutter_24_17,WomenWhoStutter,24,17,14424320,14472320,interjection,Pamela Mertz,True,0.0947902500629425,train,test,test
StutteringIsCool_8_2,StutteringIsCool,8,2,24378880,24426880,fluent,Daniele Rossi,True,0.5016060471534729,train,test,test
StutterTalk_46_1,StutterTalk,46,1,26510400,26558400,block,Peter Reitzes,True,0.4703287780284881,train,test,test
HeStutters_23_83,HeStutters,23,83,15424000,15472000,repetition,Pamela Mertz,True,0.5132060050964355,train,test,test
WomenWhoStutter_85_5,WomenWhoStutter,85,5,3821120,3869120,repetition,Pamela Mertz,True,0.4094963371753692,train,test,test
MyStutteringLife_25_3,MyStutteringLife,25,3,4565440,4613440,fluent,Pedro Peña,True,0.3991512954235077,train,test,test
WomenWhoStutter_77_23,WomenWhoStutter,77,23,16360160,16408160,block,Pamela Mertz,True,0.5554958581924438,train,test,test
HeStutters_8_183,HeStutters,8,183,37949600,37997600,fluent,Pamela Mertz,True,0.570748507976532,train,test,test
MyStutteringLife_35_118,MyStutteringLife,35,118,30276640,30324640,block,Pedro Peña,True,,train,test,test
WomenWhoStutter_88_58,WomenWhoStutter,88,58,9892480,9940480,repetition,Pamela Mertz,True,0.1487690955400467,train,test,test
StutterTalk_33_65,StutterTalk,33,65,17693280,17741280,interjection,Peter Reitzes,True,0.3466276228427887,train,test,test
WomenWhoStutter_58_8,WomenWhoStutter,58,8,8891840,8939840,repetition,Pamela Mertz,True,0.5434385538101196,train,test,test
MyStutteringLife_23_173,MyStutteringLife,23,173,50502560,50550560,interjection,Pedro Peña,True,0.4310021698474884,train,test,test
StutteringIsCool_72_4,StutteringIsCool,72,4,12781120,12829120,fluent,Daniele Rossi,True,0.6486144661903381,train,test,test
WomenWhoStutter_10_90,WomenWhoStutter,10,90,13328320,13376320,repetition,Pamela Mertz,True,0.6559031009674072,train,test,test
StutterTalk_48_26,StutterTalk,48,26,35596960,35644960,repetition,Peter Reitzes,True,0.5488705635070801,train,test,test
HeStutters_21_105,HeStutters,21,105,15955360,16003360,repetition,Pamela Mertz,True,0.5443941354751587,train,test,test
HeStutters_1_232,HeStutters,1,232,4675520,4723520,interjection,Pamela Mertz,True,0.6402516961097717,train,test,test
WomenWhoStutter_103_57,WomenWhoStutter,103,57,20704960,20752960,fluent,Pamela Mertz,True,0.4822206497192383,train,test,test
WomenWhoStutter_13_6,WomenWhoStutter,13,6,31586400,31634400,fluent,Pamela Mertz,True,0.4148199260234833,train,test,test
WomenWhoStutter_25_17,WomenWhoStutter,25,17,12753760,12801760,repetition,Pamela Mertz,True,0.5471763610839844,train,test,test
WomenWhoStutter_39_159,WomenWhoStutter,39,159,24812800,24860800,fluent,Pamela Mertz,True,0.4467015564441681,train,test,test
WomenWhoStutter_42_201,WomenWhoStutter,42,201,16001440,16049440,repetition,Pamela Mertz,True,0.5705326199531555,train,test,test
StutteringIsCool_54_2,StutteringIsCool,54,2,30032000,30080000,interjection,Daniele Rossi,True,,train,test,test
WomenWhoStutter_104_37,WomenWhoStutter,104,37,37583040,37631040,repetition,Pamela Mertz,True,0.3201675117015838,train,test,test
WomenWhoStutter_56_79,WomenWhoStutter,56,79,15748000,15796000,block,Pamela Mertz,True,0.5636002421379089,train,test,test
WomenWhoStutter_59_26,WomenWhoStutter,59,26,28913440,28961440,interjection,Pamela Mertz,True,0.5816795229911804,train,test,test
HeStutters_2_148,HeStutters,2,148,18725440,18773440,interjection,Pamela Mertz,True,0.4014633297920227,train,test,test
StutteringIsCool_80_54,StutteringIsCool,80,54,4333760,4381760,interjection,Daniele Rossi,True,0.5313150882720947,train,test,test
WomenWhoStutter_81_106,WomenWhoStutter,81,106,18843040,18891040,fluent,Pamela Mertz,True,0.2183372527360916,train,test,test
StutteringIsCool_17_26,StutteringIsCool,17,26,12715840,12763840,fluent,Daniele Rossi,True,0.6302503943443298,train,test,test
WomenWhoStutter_42_71,WomenWhoStutter,42,71,36391520,36439520,block,Pamela Mertz,True,0.2234666049480438,train,test,test
WomenWhoStutter_39_17,WomenWhoStutter,39,17,30626240,30674240,prolongation,Pamela Mertz,True,0.5462627410888672,train,test,test
StutteringIsCool_78_20,StutteringIsCool,78,20,16919360,16967360,block,Daniele Rossi,True,0.55561363697052,train,test,test
MyStutteringLife_24_30,MyStutteringLife,24,30,9172320,9220320,fluent,Pedro Peña,True,,train,test,test
WomenWhoStutter_57_142,WomenWhoStutter,57,142,12815360,12863360,fluent,Pamela Mertz,True,0.2694027721881866,train,test,test
WomenWhoStutter_96_131,WomenWhoStutter,96,131,34667040,34715040,interjection,Pamela Mertz,True,0.1877727508544922,train,test,test
WomenWhoStutter_0_231,WomenWhoStutter,0,231,17558880,17606880,prolongation,Pamela Mertz,True,0.4318874478340149,train,test,test
WomenWhoStutter_62_41,WomenWhoStutter,62,41,37639360,37687360,prolongation,Pamela Mertz,True,0.3817194104194641,train,test,test
MyStutteringLife_35_106,MyStutteringLife,35,106,29036640,29084640,interjection,Pedro Peña,True,,train,test,test
StutteringIsCool_0_27,StutteringIsCool,0,27,5201120,5249120,fluent,Daniele Rossi,True,,train,test,test
WomenWhoStutter_30_48,WomenWhoStutter,30,48,3904480,3952480,interjection,Pamela Mertz,True,0.4400121867656708,train,test,test
StutteringIsCool_54_12,StutteringIsCool,54,12,14831520,14879520,interjection,Daniele Rossi,True,,train,test,test
WomenWhoStutter_57_137,WomenWhoStutter,57,137,12002720,12050720,block,Pamela Mertz,True,0.4923878312110901,train,test,test
WomenWhoStutter_105_33,WomenWhoStutter,105,33,29765120,29813120,repetition,Pamela Mertz,True,0.1598906964063644,train,test,test
WomenWhoStutter_50_253,WomenWhoStutter,50,253,32688960,32736960,prolongation,Pamela Mertz,True,0.4978925287723541,train,test,test
WomenWhoStutter_0_45,WomenWhoStutter,0,45,31769760,31817760,prolongation,Pamela Mertz,True,0.5527339577674866,train,test,test
StutteringIsCool_43_35,StutteringIsCool,43,35,31438240,31486240,prolongation,Daniele Rossi,True,0.1058145761489868,train,test,test
MyStutteringLife_11_20,MyStutteringLife,11,20,6647680,6695680,fluent,Pedro Peña,True,,train,test,test
MyStutteringLife_31_7,MyStutteringLife,31,7,14401760,14449760,prolongation,Pedro Peña,True,,train,test,test
StutteringIsCool_39_22,StutteringIsCool,39,22,2141440,2189440,repetition,Daniele Rossi,True,0.5340763330459595,train,test,test
StutteringIsCool_31_32,StutteringIsCool,31,32,7367840,7415840,block,Daniele Rossi,True,,train,test,test
WomenWhoStutter_57_81,WomenWhoStutter,57,81,6296800,6344800,block,Pamela Mertz,True,0.0714646130800247,train,test,test
HeStutters_11_60,HeStutters,11,60,9455360,9503360,prolongation,Pamela Mertz,True,0.573997437953949,train,test,test
WomenWhoStutter_2_12,WomenWhoStutter,2,12,35444160,35492160,fluent,Pamela Mertz,True,0.6643586158752441,train,test,test
StutterTalk_33_93,StutterTalk,33,93,22095680,22143680,interjection,Peter Reitzes,True,0.4256450235843658,train,test,test
StutterTalk_31_8,StutterTalk,31,8,11712000,11760000,block,Peter Reitzes,True,0.4325448274612427,train,test,test
WomenWhoStutter_88_70,WomenWhoStutter,88,70,11771040,11819040,interjection,Pamela Mertz,True,0.5287462472915649,train,test,test
HeStutters_12_214,HeStutters,12,214,25020800,25068800,interjection,Pamela Mertz,True,0.5845103859901428,train,test,test
StutterTalk_27_5,StutterTalk,27,5,19735520,19783520,block,Peter Reitzes,True,0.3031001389026642,train,test,test
WomenWhoStutter_62_21,WomenWhoStutter,62,21,6051200,6099200,block,Pamela Mertz,True,0.4735270738601684,train,test,test
HeStutters_21_99,HeStutters,21,99,14608960,14656960,interjection,Pamela Mertz,True,0.6391701102256775,train,test,test
WomenWhoStutter_16_38,WomenWhoStutter,16,38,37319040,37367040,interjection,Pamela Mertz,True,0.2394462823867797,train,test,test
MyStutteringLife_10_12,MyStutteringLife,10,12,3311520,3359520,block,Pedro Peña,True,,train,test,test
HeStutters_20_203,HeStutters,20,203,26458240,26506240,repetition,Pamela Mertz,True,0.4123964309692383,train,test,test
StutteringIsCool_34_188,StutteringIsCool,34,188,20478240,20526240,prolongation,Daniele Rossi,True,0.1313681751489639,train,test,test
StutteringIsCool_0_17,StutteringIsCool,0,17,1254560,1302560,fluent,Daniele Rossi,True,,train,test,test
StutterTalk_26_15,StutterTalk,26,15,8219360,8267360,block,Peter Reitzes,True,0.5608975291252136,train,test,test
StutterTalk_47_18,StutterTalk,47,18,11326080,11374080,fluent,Peter Reitzes,True,0.4468273222446441,train,test,test
WomenWhoStutter_83_19,WomenWhoStutter,83,19,14567360,14615360,repetition,Pamela Mertz,True,0.5414382219314575,train,test,test
StutteringIsCool_80_200,StutteringIsCool,80,200,21067200,21115200,fluent,Daniele Rossi,True,0.4070700109004974,train,test,test
MyStutteringLife_30_47,MyStutteringLife,30,47,508800,556800,fluent,Pedro Peña,True,,train,test,test
WomenWhoStutter_24_38,WomenWhoStutter,24,38,30820640,30868640,prolongation,Pamela Mertz,True,0.4475055932998657,train,test,test
StutterTalk_43_156,StutterTalk,43,156,43157280,43205280,block,Peter Reitzes,True,0.4073432683944702,train,test,test
MyStutteringLife_35_60,MyStutteringLife,35,60,15121760,15169760,prolongation,Pedro Peña,True,,train,test,test
HeStutters_11_9,HeStutters,11,9,37488320,37536320,prolongation,Pamela Mertz,True,0.6755984425544739,train,test,test
StutterTalk_43_173,StutterTalk,43,173,46220160,46268160,repetition,Peter Reitzes,True,0.4096640646457672,train,test,test
HeStutters_12_31,HeStutters,12,31,30427840,30475840,repetition,Pamela Mertz,True,0.5174413919448853,train,test,test
WomenWhoStutter_65_24,WomenWhoStutter,65,24,18557120,18605120,prolongation,Pamela Mertz,True,0.3659866452217102,train,test,test
WomenWhoStutter_50_194,WomenWhoStutter,50,194,28725760,28773760,interjection,Pamela Mertz,True,0.5635556578636169,train,test,test
WomenWhoStutter_97_48,WomenWhoStutter,97,48,8183360,8231360,repetition,Pamela Mertz,True,0.4591725766658783,train,test,test
HeStutters_15_194,HeStutters,15,194,3014720,3062720,interjection,Pamela Mertz,True,0.4418482780456543,train,test,test
MyStutteringLife_39_18,MyStutteringLife,39,18,36123680,36171680,fluent,Pedro Peña,True,0.5022965669631958,train,test,test
StutteringIsCool_82_10,StutteringIsCool,82,10,13216960,13264960,fluent,Daniele Rossi,True,0.5105222463607788,train,test,test
WomenWhoStutter_0_63,WomenWhoStutter,0,63,34989920,35037920,prolongation,Pamela Mertz,True,0.2525464594364166,train,test,test
WomenWhoStutter_42_12,WomenWhoStutter,42,12,29746560,29794560,interjection,Pamela Mertz,True,0.4324629008769989,train,test,test
