clip_id,Show,EpId,ClipId,Start,Stop,label
StutterTalk_26_28,StutterTalk,26,28,11694880,11742880,block
StutterTalk_26_31,StutterTalk,26,31,15113120,15161120,fluent
StutterTalk_26_32,StutterTalk,26,32,15138080,15186080,fluent
StutterTalk_26_33,StutterTalk,26,33,16442560,16490560,interjection
StutterTalk_26_35,StutterTalk,26,35,17009440,17057440,fluent
StutterTalk_26_36,StutterTalk,26,36,17034400,17082400,fluent
StutterTalk_26_37,StutterTalk,26,37,17507040,17555040,fluent
StutterTalk_26_38,StutterTalk,26,38,17535680,17583680,interjection
StutterTalk_26_40,StutterTalk,26,40,17939520,17987520,interjection
StutterTalk_26_41,StutterTalk,26,41,17965120,18013120,fluent
StutterTalk_26_42,StutterTalk,26,42,18243360,18291360,fluent
StutterTalk_26_44,StutterTalk,26,44,19452000,19500000,block
StutterTalk_26_45,StutterTalk,26,45,19482880,19530880,fluent
StutterTalk_26_48,StutterTalk,26,48,21125440,21173440,fluent
StutterTalk_26_49,StutterTalk,26,49,21150880,21198880,fluent
StutterTalk_26_50,StutterTalk,26,50,22260640,22308640,fluent
StutterTalk_26_51,StutterTalk,26,51,22291360,22339360,fluent
StutterTalk_26_52,StutterTalk,26,52,22498720,22546720,fluent
StutterTalk_26_53,StutterTalk,26,53,22526080,22574080,fluent
StutterTalk_26_55,StutterTalk,26,55,22733120,22781120,fluent
StutterTalk_26_56,StutterTalk,26,56,23445120,23493120,block
StutterTalk_26_57,StutterTalk,26,57,23470080,23518080,block
StutterTalk_26_58,StutterTalk,26,58,24350560,24398560,interjection
StutterTalk_26_61,StutterTalk,26,61,25923200,25971200,repetition
StutterTalk_26_62,StutterTalk,26,62,27261920,27309920,block
StutterTalk_26_63,StutterTalk,26,63,27293600,27341600,repetition
StutterTalk_26_64,StutterTalk,26,64,28453920,28501920,fluent
StutterTalk_26_66,StutterTalk,26,66,4891040,4939040,block
StutterTalk_26_67,StutterTalk,26,67,4930880,4978880,fluent
StutterTalk_26_68,StutterTalk,26,68,28803840,28851840,fluent
StutterTalk_26_69,StutterTalk,26,69,28831200,28879200,fluent
StutterTalk_26_70,StutterTalk,26,70,29064320,29112320,fluent
StutterTalk_26_71,StutterTalk,26,71,29092640,29140640,fluent
StutterTalk_26_72,StutterTalk,26,72,29341120,29389120,repetition
StutterTalk_26_73,StutterTalk,26,73,29366560,29414560,repetition
StutterTalk_26_75,StutterTalk,26,75,29979840,30027840,block
StutterTalk_26_76,StutterTalk,26,76,30775200,30823200,fluent
StutterTalk_26_77,StutterTalk,26,77,30805440,30853440,fluent
StutterTalk_26_80,StutterTalk,26,80,31894560,31942560,fluent
StutterTalk_26_81,StutterTalk,26,81,31920640,31968640,fluent
StutterTalk_26_82,StutterTalk,26,82,32840320,32888320,fluent
StutterTalk_26_83,StutterTalk,26,83,32864480,32912480,fluent
StutterTalk_26_84,StutterTalk,26,84,33041920,33089920,fluent
StutterTalk_26_85,StutterTalk,26,85,33067680,33115680,fluent
StutterTalk_26_86,StutterTalk,26,86,33851680,33899680,fluent
StutterTalk_26_87,StutterTalk,26,87,33877920,33925920,fluent
StutterTalk_26_88,StutterTalk,26,88,5147840,5195840,fluent
StutterTalk_26_89,StutterTalk,26,89,5174560,5222560,fluent
StutterTalk_26_90,StutterTalk,26,90,34044480,34092480,fluent
StutterTalk_26_91,StutterTalk,26,91,34071200,34119200,fluent
StutterTalk_26_93,StutterTalk,26,93,34906080,34954080,fluent
StutterTalk_26_94,StutterTalk,26,94,35393120,35441120,fluent
StutterTalk_26_95,StutterTalk,26,95,35423840,35471840,fluent
StutterTalk_26_96,StutterTalk,26,96,37489600,37537600,fluent
StutterTalk_26_97,StutterTalk,26,97,37515360,37563360,fluent
StutterTalk_26_98,StutterTalk,26,98,37608320,37656320,repetition
StutterTalk_26_100,StutterTalk,26,100,37908800,37956800,fluent
StutterTalk_26_102,StutterTalk,26,102,41655840,41703840,fluent
StutterTalk_26_103,StutterTalk,26,103,41702240,41750240,fluent
StutterTalk_26_104,StutterTalk,26,104,42308800,42356800,block
StutterTalk_26_105,StutterTalk,26,105,42337280,42385280,fluent
StutterTalk_26_106,StutterTalk,26,106,42431840,42479840,fluent
StutterTalk_26_108,StutterTalk,26,108,45055200,45103200,block
StutterTalk_26_109,StutterTalk,26,109,45080640,45128640,block
StutterTalk_26_110,StutterTalk,26,110,5252640,5300640,fluent
StutterTalk_26_111,StutterTalk,26,111,5284640,5332640,fluent
StutterTalk_26_113,StutterTalk,26,113,46165120,46213120,repetition
StutterTalk_26_115,StutterTalk,26,115,47407040,47455040,repetition
StutterTalk_26_117,StutterTalk,26,117,48419040,48467040,block
StutterTalk_26_119,StutterTalk,26,119,49031360,49079360,interjection
StutterTalk_26_120,StutterTalk,26,120,49098400,49146400,fluent
StutterTalk_26_121,StutterTalk,26,121,49124480,49172480,fluent
StutterTalk_26_122,StutterTalk,26,122,50491680,50539680,fluent
StutterTalk_26_123,StutterTalk,26,123,50529440,50577440,fluent
StutterTalk_26_125,StutterTalk,26,125,52585120,52633120,fluent
StutterTalk_26_126,StutterTalk,26,126,54782080,54830080,fluent
StutterTalk_26_127,StutterTalk,26,127,54806720,54854720,fluent
StutterTalk_26_130,StutterTalk,26,130,55688160,55736160,block
StutterTalk_26_133,StutterTalk,26,133,5507360,5555360,fluent
StutterTalk_26_135,StutterTalk,26,135,56124640,56172640,repetition
StutterTalk_26_138,StutterTalk,26,138,57802720,57850720,fluent
StutterTalk_26_139,StutterTalk,26,139,57836480,57884480,interjection
StutterTalk_26_140,StutterTalk,26,140,58981280,59029280,repetition
StutterTalk_26_141,StutterTalk,26,141,59012640,59060640,fluent
StutterTalk_26_143,StutterTalk,26,143,59350720,59398720,repetition
StutterTalk_26_144,StutterTalk,26,144,59446880,59494880,fluent
StutterTalk_26_145,StutterTalk,26,145,59474400,59522400,fluent
StutterTalk_26_146,StutterTalk,26,146,59533120,59581120,fluent
StutterTalk_26_147,StutterTalk,26,147,59691840,59739840,repetition
StutterTalk_26_148,StutterTalk,26,148,59723200,59771200,repetition
StutterTalk_26_149,StutterTalk,26,149,60653280,60701280,fluent
StutterTalk_26_150,StutterTalk,26,150,60678560,60726560,block
StutterTalk_26_151,StutterTalk,26,151,60788960,60836960,block
StutterTalk_26_153,StutterTalk,26,153,5635200,5683200,fluent
StutterTalk_26_154,StutterTalk,26,154,5661280,5709280,repetition
StutterTalk_26_155,StutterTalk,26,155,62578240,62626240,fluent
StutterTalk_26_157,StutterTalk,26,157,63603520,63651520,fluent
StutterTalk_26_158,StutterTalk,26,158,63631360,63679360,fluent
StutterTalk_26_159,StutterTalk,26,159,64685760,64733760,fluent
StutterTalk_26_161,StutterTalk,26,161,65146080,65194080,fluent
StutterTalk_26_162,StutterTalk,26,162,65177760,65225760,repetition
StutterTalk_26_163,StutterTalk,26,163,65481600,65529600,repetition
StutterTalk_26_164,StutterTalk,26,164,65506240,65554240,repetition
StutterTalk_26_165,StutterTalk,26,165,65897920,65945920,fluent
StutterTalk_26_166,StutterTalk,26,166,65922240,65970240,repetition
StutterTalk_26_167,StutterTalk,26,167,66039680,66087680,fluent
StutterTalk_26_168,StutterTalk,26,168,66064000,66112000,fluent
StutterTalk_26_171,StutterTalk,26,171,68451200,68499200,fluent
StutterTalk_26_172,StutterTalk,26,172,68889600,68937600,prolongation
StutterTalk_26_174,StutterTalk,26,174,5766240,5814240,fluent
StutterTalk_26_175,StutterTalk,26,175,5792160,5840160,fluent
StutterTalk_26_176,StutterTalk,26,176,68995680,69043680,fluent
StutterTalk_26_178,StutterTalk,26,178,69138720,69186720,fluent
StutterTalk_26_179,StutterTalk,26,179,69163360,69211360,fluent
StutterTalk_26_181,StutterTalk,26,181,69262400,69310400,fluent
StutterTalk_26_182,StutterTalk,26,182,69444800,69492800,fluent
StutterTalk_26_183,StutterTalk,26,183,69469600,69517600,fluent
StutterTalk_26_184,StutterTalk,26,184,71471520,71519520,fluent
StutterTalk_26_185,StutterTalk,26,185,71502560,71550560,repetition
StutterTalk_26_188,StutterTalk,26,188,73084000,73132000,repetition
StutterTalk_26_192,StutterTalk,26,192,74969920,75017920,fluent
StutterTalk_26_193,StutterTalk,26,193,74994560,75042560,fluent
StutterTalk_26_196,StutterTalk,26,196,6169280,6217280,fluent
StutterTalk_26_197,StutterTalk,26,197,6195520,6243520,fluent
StutterTalk_27_0,StutterTalk,27,0,13742720,13790720,repetition
StutterTalk_27_1,StutterTalk,27,1,2711200,2759200,prolongation
StutterTalk_27_2,StutterTalk,27,2,16095200,16143200,block
StutterTalk_27_4,StutterTalk,27,4,3263040,3311040,block
StutterTalk_27_5,StutterTalk,27,5,19735520,19783520,block
StutterTalk_27_6,StutterTalk,27,6,21137120,21185120,block
StutterTalk_27_8,StutterTalk,27,8,23799520,23847520,block
StutterTalk_27_9,StutterTalk,27,9,24106080,24154080,prolongation
StutterTalk_27_12,StutterTalk,27,12,30463200,30511200,fluent
StutterTalk_27_14,StutterTalk,27,14,34752480,34800480,fluent
StutterTalk_27_16,StutterTalk,27,16,36644320,36692320,block
StutterTalk_27_23,StutterTalk,27,23,42013120,42061120,block
StutterTalk_27_24,StutterTalk,27,24,42952640,43000640,repetition
StutterTalk_27_26,StutterTalk,27,26,44593120,44641120,fluent
StutterTalk_27_27,StutterTalk,27,27,46675680,46723680,block
StutterTalk_27_28,StutterTalk,27,28,48887680,48935680,fluent
StutterTalk_27_29,StutterTalk,27,29,49740960,49788960,fluent
StutterTalk_27_30,StutterTalk,27,30,49985760,50033760,repetition
StutterTalk_27_31,StutterTalk,27,31,50521280,50569280,block
StutterTalk_27_33,StutterTalk,27,33,51300640,51348640,repetition
StutterTalk_27_35,StutterTalk,27,35,53514880,53562880,repetition
StutterTalk_28_1,StutterTalk,28,1,11035680,11083680,fluent
StutterTalk_28_2,StutterTalk,28,2,11994080,12042080,fluent
StutterTalk_28_3,StutterTalk,28,3,12149600,12197600,repetition
StutterTalk_28_4,StutterTalk,28,4,12933280,12981280,block
StutterTalk_28_5,StutterTalk,28,5,13766880,13814880,fluent
StutterTalk_28_8,StutterTalk,28,8,18208480,18256480,repetition
StutterTalk_28_12,StutterTalk,28,12,2401440,2449440,block
StutterTalk_28_13,StutterTalk,28,13,19931840,19979840,repetition
StutterTalk_28_15,StutterTalk,28,15,22857600,22905600,fluent
StutterTalk_28_17,StutterTalk,28,17,27194560,27242560,repetition
StutterTalk_28_18,StutterTalk,28,18,30212000,30260000,fluent
StutterTalk_28_21,StutterTalk,28,21,37009920,37057920,repetition
StutterTalk_28_22,StutterTalk,28,22,37981760,38029760,fluent
StutterTalk_28_23,StutterTalk,28,23,38009920,38057920,repetition
StutterTalk_28_27,StutterTalk,28,27,38701920,38749920,repetition
StutterTalk_28_28,StutterTalk,28,28,39064160,39112160,repetition
StutterTalk_28_29,StutterTalk,28,29,43653120,43701120,fluent
StutterTalk_28_30,StutterTalk,28,30,6119680,6167680,fluent
StutterTalk_28_31,StutterTalk,28,31,46460320,46508320,fluent
StutterTalk_28_34,StutterTalk,28,34,55697920,55745920,fluent
StutterTalk_28_35,StutterTalk,28,35,57934240,57982240,fluent
StutterTalk_28_37,StutterTalk,28,37,58713120,58761120,repetition
StutterTalk_28_38,StutterTalk,28,38,58754400,58802400,fluent
StutterTalk_29_0,StutterTalk,29,0,8396640,8444640,fluent
StutterTalk_29_1,StutterTalk,29,1,8997600,9045600,fluent
StutterTalk_29_2,StutterTalk,29,2,11670560,11718560,fluent
StutterTalk_29_3,StutterTalk,29,3,12122720,12170720,fluent
StutterTalk_29_4,StutterTalk,29,4,14665280,14713280,fluent
StutterTalk_29_5,StutterTalk,29,5,14691520,14739520,fluent
StutterTalk_29_7,StutterTalk,29,7,2820960,2868960,fluent
StutterTalk_29_8,StutterTalk,29,8,17878080,17926080,fluent
StutterTalk_29_9,StutterTalk,29,9,19077280,19125280,fluent
StutterTalk_29_10,StutterTalk,29,10,19208800,19256800,fluent
StutterTalk_29_11,StutterTalk,29,11,20272480,20320480,fluent
StutterTalk_29_12,StutterTalk,29,12,21142880,21190880,fluent
StutterTalk_29_13,StutterTalk,29,13,21271840,21319840,fluent
StutterTalk_29_14,StutterTalk,29,14,22518400,22566400,fluent
StutterTalk_29_16,StutterTalk,29,16,23467520,23515520,fluent
StutterTalk_29_17,StutterTalk,29,17,26400480,26448480,fluent
StutterTalk_29_18,StutterTalk,29,18,3934080,3982080,fluent
StutterTalk_29_19,StutterTalk,29,19,26652320,26700320,fluent
StutterTalk_29_21,StutterTalk,29,21,29601760,29649760,fluent
StutterTalk_29_22,StutterTalk,29,22,29686080,29734080,fluent
StutterTalk_29_23,StutterTalk,29,23,35582080,35630080,fluent
StutterTalk_29_24,StutterTalk,29,24,35713920,35761920,fluent
StutterTalk_29_25,StutterTalk,29,25,36629600,36677600,prolongation
StutterTalk_29_27,StutterTalk,29,27,36916320,36964320,fluent
StutterTalk_29_28,StutterTalk,29,28,38297440,38345440,fluent
StutterTalk_29_29,StutterTalk,29,29,38432480,38480480,fluent
StutterTalk_29_31,StutterTalk,29,31,4901760,4949760,fluent
StutterTalk_29_34,StutterTalk,29,34,43710400,43758400,repetition
StutterTalk_29_35,StutterTalk,29,35,4982720,5030720,block
StutterTalk_29_36,StutterTalk,29,36,44161280,44209280,fluent
StutterTalk_29_37,StutterTalk,29,37,45531200,45579200,block
StutterTalk_29_38,StutterTalk,29,38,48002400,48050400,fluent
StutterTalk_29_39,StutterTalk,29,39,49019200,49067200,fluent
StutterTalk_30_1,StutterTalk,30,1,39743360,39791360,block
StutterTalk_30_3,StutterTalk,30,3,42278400,42326400,fluent
StutterTalk_30_4,StutterTalk,30,4,43028960,43076960,interjection
StutterTalk_30_5,StutterTalk,30,5,9069120,9117120,block
StutterTalk_30_8,StutterTalk,30,8,12676480,12724480,block
StutterTalk_30_11,StutterTalk,30,11,13930080,13978080,repetition
StutterTalk_30_12,StutterTalk,30,12,18215360,18263360,block
StutterTalk_30_14,StutterTalk,30,14,5622560,5670560,fluent
StutterTalk_30_16,StutterTalk,30,16,22446560,22494560,block
StutterTalk_30_17,StutterTalk,30,17,22731840,22779840,fluent
StutterTalk_30_18,StutterTalk,30,18,23381120,23429120,fluent
StutterTalk_30_20,StutterTalk,30,20,24782400,24830400,fluent
StutterTalk_30_21,StutterTalk,30,21,24887520,24935520,fluent
StutterTalk_30_22,StutterTalk,30,22,25388320,25436320,fluent
StutterTalk_30_23,StutterTalk,30,23,25557600,25605600,fluent
StutterTalk_30_26,StutterTalk,30,26,30514880,30562880,repetition
StutterTalk_30_27,StutterTalk,30,27,30615360,30663360,fluent
StutterTalk_30_31,StutterTalk,30,31,32743040,32791040,repetition
StutterTalk_30_36,StutterTalk,30,36,35706080,35754080,fluent
StutterTalk_30_37,StutterTalk,30,37,36283040,36331040,fluent
StutterTalk_30_39,StutterTalk,30,39,8242080,8290080,prolongation
StutterTalk_31_0,StutterTalk,31,0,1900320,1948320,fluent
StutterTalk_31_2,StutterTalk,31,2,53369120,53417120,repetition
StutterTalk_31_3,StutterTalk,31,3,57132000,57180000,fluent
StutterTalk_31_5,StutterTalk,31,5,2846080,2894080,fluent
StutterTalk_31_7,StutterTalk,31,7,11657120,11705120,fluent
StutterTalk_31_8,StutterTalk,31,8,11712000,11760000,block
StutterTalk_31_9,StutterTalk,31,9,16787040,16835040,repetition
StutterTalk_31_13,StutterTalk,31,13,18962080,19010080,repetition
StutterTalk_31_14,StutterTalk,31,14,21214720,21262720,fluent
StutterTalk_31_15,StutterTalk,31,15,4191680,4239680,repetition
StutterTalk_31_16,StutterTalk,31,16,21273280,21321280,fluent
StutterTalk_31_18,StutterTalk,31,18,25242880,25290880,fluent
StutterTalk_31_20,StutterTalk,31,20,28808640,28856640,prolongation
StutterTalk_31_21,StutterTalk,31,21,28836320,28884320,fluent
StutterTalk_31_22,StutterTalk,31,22,29855680,29903680,fluent
StutterTalk_31_24,StutterTalk,31,24,35158880,35206880,fluent
StutterTalk_31_25,StutterTalk,31,25,35240960,35288960,repetition
StutterTalk_31_26,StutterTalk,31,26,35391520,35439520,fluent
StutterTalk_31_27,StutterTalk,31,27,37475200,37523200,fluent
StutterTalk_31_28,StutterTalk,31,28,38768000,38816000,fluent
StutterTalk_31_29,StutterTalk,31,29,39081760,39129760,fluent
StutterTalk_31_30,StutterTalk,31,30,40430240,40478240,fluent
StutterTalk_31_32,StutterTalk,31,32,41295360,41343360,fluent
StutterTalk_31_33,StutterTalk,31,33,42529760,42577760,prolongation
StutterTalk_31_34,StutterTalk,31,34,42555040,42603040,repetition
StutterTalk_31_35,StutterTalk,31,35,45589920,45637920,fluent
StutterTalk_31_36,StutterTalk,31,36,6692320,6740320,repetition
StutterTalk_31_37,StutterTalk,31,37,50986240,51034240,fluent
StutterTalk_31_38,StutterTalk,31,38,7505120,7553120,fluent
StutterTalk_31_39,StutterTalk,31,39,7533600,7581600,repetition
StutterTalk_32_0,StutterTalk,32,0,448160,496160,fluent
StutterTalk_32_2,StutterTalk,32,2,29174080,29222080,fluent
StutterTalk_32_3,StutterTalk,32,3,2716800,2764800,fluent
StutterTalk_32_4,StutterTalk,32,4,29377600,29425600,fluent
StutterTalk_32_5,StutterTalk,32,5,29479680,29527680,interjection
StutterTalk_32_7,StutterTalk,32,7,31335520,31383520,fluent
StutterTalk_32_8,StutterTalk,32,8,2910240,2958240,fluent
StutterTalk_32_10,StutterTalk,32,10,3660320,3708320,fluent
StutterTalk_32_11,StutterTalk,32,11,3833440,3881440,fluent
StutterTalk_32_12,StutterTalk,32,12,4442720,4490720,fluent
StutterTalk_32_13,StutterTalk,32,13,4887200,4935200,fluent
StutterTalk_32_14,StutterTalk,32,14,6811360,6859360,fluent
StutterTalk_32_15,StutterTalk,32,15,7092320,7140320,fluent
StutterTalk_32_16,StutterTalk,32,16,7560160,7608160,fluent
StutterTalk_32_17,StutterTalk,32,17,7602560,7650560,fluent
StutterTalk_32_18,StutterTalk,32,18,7829280,7877280,fluent
StutterTalk_32_20,StutterTalk,32,20,8132000,8180000,fluent
StutterTalk_32_21,StutterTalk,32,21,8158560,8206560,fluent
StutterTalk_32_22,StutterTalk,32,22,1841280,1889280,fluent
StutterTalk_32_23,StutterTalk,32,23,8769120,8817120,fluent
StutterTalk_32_24,StutterTalk,32,24,10353920,10401920,fluent
StutterTalk_32_25,StutterTalk,32,25,12039680,12087680,repetition
StutterTalk_32_27,StutterTalk,32,27,13660640,13708640,fluent
StutterTalk_32_28,StutterTalk,32,28,15105280,15153280,fluent
StutterTalk_32_29,StutterTalk,32,29,15886560,15934560,fluent
StutterTalk_32_33,StutterTalk,32,33,16639840,16687840,fluent
StutterTalk_32_34,StutterTalk,32,34,19245280,19293280,fluent
StutterTalk_32_35,StutterTalk,32,35,21306880,21354880,repetition
StutterTalk_32_36,StutterTalk,32,36,21925760,21973760,repetition
StutterTalk_32_37,StutterTalk,32,37,22297120,22345120,fluent
StutterTalk_32_38,StutterTalk,32,38,25806880,25854880,fluent
StutterTalk_32_39,StutterTalk,32,39,26278560,26326560,fluent
StutterTalk_33_0,StutterTalk,33,0,2885120,2933120,fluent
StutterTalk_33_2,StutterTalk,33,2,47730240,47778240,fluent
StutterTalk_33_3,StutterTalk,33,3,48192640,48240640,fluent
StutterTalk_33_5,StutterTalk,33,5,48302080,48350080,repetition
StutterTalk_33_6,StutterTalk,33,6,48870240,48918240,fluent
StutterTalk_33_7,StutterTalk,33,7,48902400,48950400,fluent
StutterTalk_33_8,StutterTalk,33,8,49042720,49090720,block
StutterTalk_33_9,StutterTalk,33,9,49076960,49124960,fluent
StutterTalk_33_11,StutterTalk,33,11,49338560,49386560,prolongation
StutterTalk_33_15,StutterTalk,33,15,51100960,51148960,prolongation
StutterTalk_33_16,StutterTalk,33,16,51159680,51207680,block
StutterTalk_33_18,StutterTalk,33,18,52324480,52372480,interjection
StutterTalk_33_19,StutterTalk,33,19,52365120,52413120,block
StutterTalk_33_21,StutterTalk,33,21,8596320,8644320,fluent
StutterTalk_33_24,StutterTalk,33,24,53243200,53291200,fluent
StutterTalk_33_25,StutterTalk,33,25,53280960,53328960,fluent
StutterTalk_33_27,StutterTalk,33,27,8803520,8851520,prolongation
StutterTalk_33_28,StutterTalk,33,28,8850560,8898560,fluent
StutterTalk_33_32,StutterTalk,33,32,9959680,10007680,prolongation
StutterTalk_33_33,StutterTalk,33,33,9990880,10038880,prolongation
StutterTalk_33_34,StutterTalk,33,34,10038080,10086080,fluent
StutterTalk_33_36,StutterTalk,33,36,10127200,10175200,fluent
StutterTalk_33_37,StutterTalk,33,37,10163360,10211360,block
StutterTalk_33_39,StutterTalk,33,39,10563680,10611680,fluent
StutterTalk_33_41,StutterTalk,33,41,11019200,11067200,fluent
StutterTalk_33_45,StutterTalk,33,45,11145120,11193120,fluent
StutterTalk_33_46,StutterTalk,33,46,11176640,11224640,fluent
StutterTalk_33_47,StutterTalk,33,47,12281440,12329440,fluent
StutterTalk_33_48,StutterTalk,33,48,12335840,12383840,prolongation
StutterTalk_33_49,StutterTalk,33,49,12451200,12499200,fluent
StutterTalk_33_50,StutterTalk,33,50,12482400,12530400,fluent
StutterTalk_33_52,StutterTalk,33,52,13502240,13550240,fluent
StutterTalk_33_53,StutterTalk,33,53,13893920,13941920,fluent
StutterTalk_33_54,StutterTalk,33,54,13926240,13974240,fluent
StutterTalk_33_55,StutterTalk,33,55,14094240,14142240,fluent
StutterTalk_33_56,StutterTalk,33,56,14126240,14174240,fluent
StutterTalk_33_57,StutterTalk,33,57,14190720,14238720,fluent
StutterTalk_33_58,StutterTalk,33,58,14221280,14269280,repetition
StutterTalk_33_59,StutterTalk,33,59,14996320,15044320,fluent
StutterTalk_33_62,StutterTalk,33,62,17557760,17605760,fluent
StutterTalk_33_63,StutterTalk,33,63,5255040,5303040,fluent
StutterTalk_33_65,StutterTalk,33,65,17693280,17741280,interjection
StutterTalk_33_66,StutterTalk,33,66,17736320,17784320,fluent
StutterTalk_33_72,StutterTalk,33,72,18821280,18869280,prolongation
StutterTalk_33_73,StutterTalk,33,73,18898720,18946720,fluent
StutterTalk_33_74,StutterTalk,33,74,18961920,19009920,repetition
StutterTalk_33_75,StutterTalk,33,75,19181600,19229600,prolongation
StutterTalk_33_76,StutterTalk,33,76,19232320,19280320,fluent
StutterTalk_33_77,StutterTalk,33,77,19282720,19330720,fluent
StutterTalk_33_80,StutterTalk,33,80,21027840,21075840,fluent
StutterTalk_33_81,StutterTalk,33,81,21058400,21106400,fluent
StutterTalk_33_84,StutterTalk,33,84,21248320,21296320,fluent
StutterTalk_33_85,StutterTalk,33,85,21279200,21327200,fluent
StutterTalk_33_88,StutterTalk,33,88,21603360,21651360,fluent
StutterTalk_33_90,StutterTalk,33,90,21719040,21767040,fluent
StutterTalk_33_91,StutterTalk,33,91,21758880,21806880,fluent
StutterTalk_33_92,StutterTalk,33,92,21792320,21840320,repetition
StutterTalk_33_93,StutterTalk,33,93,22095680,22143680,interjection
StutterTalk_33_96,StutterTalk,33,96,23450880,23498880,fluent
StutterTalk_33_99,StutterTalk,33,99,24170720,24218720,repetition
StutterTalk_33_100,StutterTalk,33,100,24202080,24250080,repetition
StutterTalk_33_101,StutterTalk,33,101,24881600,24929600,block
StutterTalk_33_103,StutterTalk,33,103,7273760,7321760,fluent
StutterTalk_33_104,StutterTalk,33,104,7307840,7355840,repetition
StutterTalk_33_106,StutterTalk,33,106,25270880,25318880,repetition
StutterTalk_33_109,StutterTalk,33,109,25957760,26005760,fluent
StutterTalk_33_110,StutterTalk,33,110,26002560,26050560,fluent
StutterTalk_33_111,StutterTalk,33,111,26088480,26136480,prolongation
StutterTalk_33_112,StutterTalk,33,112,26122560,26170560,prolongation
StutterTalk_33_113,StutterTalk,33,113,26226080,26274080,fluent
StutterTalk_33_114,StutterTalk,33,114,26259200,26307200,fluent
StutterTalk_33_115,StutterTalk,33,115,26717120,26765120,fluent
StutterTalk_33_116,StutterTalk,33,116,26752480,26800480,fluent
StutterTalk_33_118,StutterTalk,33,118,26845920,26893920,prolongation
StutterTalk_33_120,StutterTalk,33,120,29035200,29083200,fluent
StutterTalk_33_123,StutterTalk,33,123,7487520,7535520,block
StutterTalk_33_124,StutterTalk,33,124,29139200,29187200,repetition
StutterTalk_33_125,StutterTalk,33,125,29245440,29293440,fluent
StutterTalk_33_126,StutterTalk,33,126,29278880,29326880,block
StutterTalk_33_127,StutterTalk,33,127,29649920,29697920,fluent
StutterTalk_33_129,StutterTalk,33,129,29945760,29993760,repetition
StutterTalk_33_133,StutterTalk,33,133,30206240,30254240,repetition
StutterTalk_33_134,StutterTalk,33,134,30660000,30708000,fluent
StutterTalk_33_135,StutterTalk,33,135,30690240,30738240,fluent
StutterTalk_33_136,StutterTalk,33,136,31016000,31064000,fluent
StutterTalk_33_138,StutterTalk,33,138,31104800,31152800,repetition
StutterTalk_33_141,StutterTalk,33,141,7529920,7577920,fluent
StutterTalk_33_143,StutterTalk,33,143,31607040,31655040,fluent
StutterTalk_33_145,StutterTalk,33,145,31707040,31755040,fluent
StutterTalk_33_146,StutterTalk,33,146,31800640,31848640,fluent
StutterTalk_33_148,StutterTalk,33,148,32768320,32816320,fluent
StutterTalk_33_149,StutterTalk,33,149,32866400,32914400,fluent
StutterTalk_33_150,StutterTalk,33,150,32899360,32947360,repetition
StutterTalk_33_151,StutterTalk,33,151,33100640,33148640,fluent
StutterTalk_33_152,StutterTalk,33,152,33132640,33180640,repetition
StutterTalk_33_153,StutterTalk,33,153,36191520,36239520,prolongation
StutterTalk_33_155,StutterTalk,33,155,36478720,36526720,interjection
StutterTalk_33_156,StutterTalk,33,156,36518240,36566240,fluent
StutterTalk_33_157,StutterTalk,33,157,37863840,37911840,fluent
StutterTalk_33_158,StutterTalk,33,158,37911520,37959520,fluent
StutterTalk_33_159,StutterTalk,33,159,38919040,38967040,prolongation
StutterTalk_33_160,StutterTalk,33,160,38954240,39002240,fluent
StutterTalk_33_162,StutterTalk,33,162,7612960,7660960,prolongation
StutterTalk_33_163,StutterTalk,33,163,39516640,39564640,fluent
StutterTalk_33_165,StutterTalk,33,165,39590560,39638560,fluent
StutterTalk_33_166,StutterTalk,33,166,39660160,39708160,prolongation
StutterTalk_33_167,StutterTalk,33,167,39882240,39930240,fluent
StutterTalk_33_168,StutterTalk,33,168,39916320,39964320,prolongation
StutterTalk_33_169,StutterTalk,33,169,40950880,40998880,fluent
StutterTalk_33_170,StutterTalk,33,170,40989120,41037120,repetition
StutterTalk_33_171,StutterTalk,33,171,42005600,42053600,fluent
StutterTalk_33_173,StutterTalk,33,173,42243200,42291200,fluent
StutterTalk_33_174,StutterTalk,33,174,42275040,42323040,repetition
StutterTalk_33_176,StutterTalk,33,176,42405280,42453280,repetition
StutterTalk_33_178,StutterTalk,33,178,43005120,43053120,prolongation
StutterTalk_33_179,StutterTalk,33,179,43111360,43159360,prolongation
StutterTalk_33_180,StutterTalk,33,180,43147360,43195360,fluent
StutterTalk_33_181,StutterTalk,33,181,7675520,7723520,interjection
StutterTalk_33_184,StutterTalk,33,184,43880640,43928640,fluent
StutterTalk_33_185,StutterTalk,33,185,44437280,44485280,fluent
StutterTalk_33_187,StutterTalk,33,187,44543520,44591520,fluent
StutterTalk_33_188,StutterTalk,33,188,44752480,44800480,fluent
StutterTalk_33_190,StutterTalk,33,190,45073440,45121440,fluent
StutterTalk_33_192,StutterTalk,33,192,45355840,45403840,interjection
StutterTalk_33_193,StutterTalk,33,193,45385920,45433920,fluent
StutterTalk_33_196,StutterTalk,33,196,45780960,45828960,fluent
StutterTalk_33_199,StutterTalk,33,199,46753760,46801760,fluent
StutterTalk_34_0,StutterTalk,34,0,35766720,35814720,repetition
